"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.0119735407144055,0.0144149479865613,0.0173944187729025,0.00555828528378929,0.0231263418711727,0.0147522183872425,0.00886461590513673,0.0139432606171686,0.0143142271009405
0.0167415036824383,0.00616921532356364,-0.00521754390093501,-0.0120530592449985,-0.0147185836412281,0.000519377935220731,0.00635267711693039,0.0262764305738227,-0.0370277537692496
0.00802886604158485,0.0133079302848016,0.0217945921618527,0.0371693282248072,0.026473961828184,0.00730701028879352,-0.000773710014576428,-0.0049387640105985,0.0248626705345289
0.0094716657199732,0.00222242643315273,-0.000283994845010563,0.0284766133555836,-0.00748268604343977,0.00811452680202899,-0.00810913538708658,0.0214681159369129,-0.0131165375491701
0.0010153262772943,-0.0184452060642809,-0.015493942201545,-0.0384781612076351,-0.0191202255567651,-0.0107482404982217,-0.00566444866098158,-0.0113252048433992,0.0220212561340198
0.0112570999686532,0.0178571154593877,0.0062300883511639,0.0670462648070269,0.00344047105618768,0.0229150837054244,0.010136007843138,0.00844519303813267,0.0108477780451921
0.00737090129031993,-0.0132434723127752,0.00138559032128559,0.00236880387016748,0.00807453638964467,-0.0074196620122787,0.00572469342368082,0.00123244542470098,-0.00351998560226486
0.0103951352167281,-0.00401721925012695,-0.000613368474976934,-0.0254124938309461,-0.00189528496119078,0.00849426676610625,0.0112698720596769,0.0143452257973821,-0.00288891973757829
0.00701377453300664,-0.00492109378913823,-0.00176579821964702,-0.00904369190781606,0.0121537397842628,0.00154243987377053,0.00839856988216011,0.00017182611072971,0.00115412841107067
0.00430616849884398,0.00764158096518874,0.0056903322001718,-0.0229670086183917,0.000642764825512457,0.00231907030163967,0.0013686792719913,0.00218844311952851,-0.0102207402174207
0.0201799058030299,0.0233436633505275,0.0253675948104366,0.0302429122658868,0.019182800314685,0.011805861196737,0.0210153114994406,0.01776841013338,0.020345666247412
0.0100526372626975,0.014049944507623,0.0172264497594181,0.0187882180918219,0.00562441822158861,0.0107703154541202,0.0148890012480416,0.0248137059948759,0.00806225238123829
-0.00817925575337634,0.0120892529694668,0.0150286584625964,-0.0116507282166948,-0.00696940191488179,-0.0128723887139929,-0.0121957808310627,0.0114225760919421,-0.010279493589635
0.0131060205908026,0.0116761700128645,0.016345934439691,-0.0123186289390884,0.0088479777801136,-0.000798689666953018,0.00688223470336991,0.0166753351629966,0.0213458602488862
-0.00123119549855212,-0.0266985406684657,-0.0131508382441563,-0.0101860639410049,-0.0308270303930539,0.00151656313558429,-0.0108505539421938,-0.00280681846065138,-0.0278211163332799
0.00594967315577816,0.000724106222776102,-0.0171207125202512,0.00398298875299674,0.00124572952524986,-0.0217566721633804,-0.0187997359843502,-0.0162298155771244,0.0163430845716204
-0.0037126626069282,-0.00476170805855458,-0.00358073097398046,-0.00728007436568869,0.024186211872058,-0.00568720654559858,-0.00673734839052271,-0.00947128702686532,0.00558916092860458
0.00370930513041841,-0.00136407938337817,-0.011729934041235,0.0138514416586226,0.0144171608601583,0.00364604884981316,-0.00216069375950226,-0.00122803370952435,-0.00262823960990362
0.0039417068194849,-0.0131841436702248,-0.00903868131364115,0.00782809545158215,-0.00875455985065755,-0.00514788815559969,-0.00752998983467092,0.00535861441670947,0.00812683466846789
0.000635086656843114,-0.000974546380387881,-0.00621044294827394,0.0121529827027259,0.00270906442951208,-0.00229683897251928,0.00714371717471157,-0.00150790245532159,-0.00161773860667497
-0.00700217755358458,0.01466439634544,-0.0104008926307015,0.00746231928499359,-0.00375345430219244,0.0152925970306775,-0.010450673566149,0.00964040902466739,-0.0375139474388825
0.0111990423717161,0.00227048066253539,-0.000676699788414005,0.0197410020519739,0.0227733518622848,0.00319994454928221,0.000366599296833894,0.00234872472721288,0.0361692407791033
-0.00320443875908925,0.011348901095366,0.0222951548873483,0.0359422298161653,0.0247274136355279,0.00309091364383734,0.0170154361740389,-0.00691829292797828,0.0316148504041769
-0.0123883396928638,-0.00323549828624003,-0.018888563513675,-0.00260577527642446,0.00745833144409045,0.022536494768315,-0.0074476039236451,0.00351801005796142,-0.0146860792498747
-0.000846360833584084,0.00501264626045647,0.00445210441795547,-0.0123238506551288,-0.0270446024342355,-0.010297529095973,0.00608945647000389,-0.00148480200657032,-0.0205402406856351
-0.00028221292836509,0.0135799171293006,-0.00175744599800303,0.0100308474613302,-0.0308605672362653,0.0252632266196068,0.00673684097405115,0.0122568434410791,-0.0528031090930246
-0.00604975578339318,0.00493546352728029,0.0103460031191578,0.0097373657956768,-0.0190709797943415,0.00456712961462193,0.00954395655279645,0.00522787896355711,-0.00178817297433909
0.00372915237553781,-0.000699507292514576,0.0161983157265193,0.0308026063270476,0.00615163271889341,0.0119724178477429,0.0125929426606833,0.00540161770538082,0.00917554393167085
0.0183405781425041,0.023621716073626,0.0355752276768787,-0.0254570920666675,0.00712934853403671,0.00742308356228282,-0.00143683943057122,0.00866000000419636,0.0357811598336693
0.0134037146627283,0.00991048248128902,0.0216069355046639,0.00724794168246068,0.00713605001803027,0.0113885551414223,0.00867383706711067,0.00735805777863381,0.0117497666852744
0.00124806649218105,-0.0094713949552359,-0.0211629909869851,-0.0176436804745352,-0.0156984576487734,-0.0219217290914621,-0.0157223511832731,-0.00336275969610312,-0.0106263458644771
0.00305787660571343,-0.0227696279753773,-0.0211716558552338,0.0221154875411601,-0.00742274829271597,-0.00729860031859287,-0.0239488996572067,-0.0153809302671327,0.0436505297403361
-0.00365984141897273,0.0200262855407468,0.0158425149638481,0.0268642374902401,-0.0138961246275222,0.0118261065540561,0.0058108343085385,0.0116621347201826,-0.0140559605424382
0.0197762698789797,-0.000578797230797341,-0.00300218282276786,0.00743759677526013,0.021607916537441,0.0125836773607672,0.00761023659324988,0.00990714031512374,-0.00955476228867229
-0.00195682230382058,0.013405562785835,-0.0126306934643787,-0.00837733945194636,-0.0124865976285134,-0.0153299705206635,-0.00890877358093551,0.00582836103621125,-0.0129351053156044
-0.00597158682734848,-0.00382620308691399,-0.0188718529985209,-0.0151930845594859,-0.00991642117543006,0.00205979241223552,-0.0264914827837749,-0.0113139372318893,0.0178181498828423
0.00391174414509793,0.00946042339580842,0.0244937129262494,-0.0013517621733761,-0.0154546684896932,0.00259352202006677,0.00724842348677811,0.000647767331411407,-0.00217826695338805
0.0115946414314926,0.000277233465439416,-0.00687305590334038,-0.0163778314821622,-0.0162148998676286,0.00508488841498733,-0.00173712428796124,-0.00322703942564725,-0.0150831150487963
-0.00561421452660049,-0.00848504253568904,-0.00572514985774477,-0.00365762827466887,0.0189658609156134,-0.000429578816022518,0.00555210395783814,-0.0040889732017437,-0.00404654744368674
