"V1","V2","V3","V4","V5","V6","V7","V8","V9"
-0.0114380884285003,0.0149025266017467,0.0210444235649284,0.0401752704089516,0.00051420129568086,0.0292491565682937,0.0243171874981453,0.00160419396730987,-0.0174955566682756
0.000577989397769142,-0.0210281953555845,-0.000435043513997122,0.0112607512762527,-0.0195486865622772,-0.00204162861285535,0.00189116319957178,-0.0150415308742279,-0.0503605135677022
-0.0152580808833972,0.00513913042912706,-0.00766442938970957,-0.0134953665347277,-0.0371466203641372,0.0134634129581653,-0.0181416140601072,0.00101931901833165,-0.0459827652033405
0.00665529347656214,0.0215527667729511,0.020694374402417,0.0237199238982301,0.00834517737726444,0.013833252382873,0.00638498342181506,0.00399477656924609,-0.0173114739437008
0.00449897107892973,-0.0163020249636212,-0.0105385686715128,0.0161961868351336,-0.0128043332324438,0.00172484949881338,0.00423907151017598,-0.00300838785541701,-0.0186224475357158
-0.00110050728734486,-0.00119883047247735,-0.0205823274211552,0.0250464215225172,0.000985132258345207,0.00652707898875826,0.00321481213757236,0.0027882091723346,-0.0193034386007085
0.00201055021370049,0.00620063006290198,0.0198616464952039,0.0145281995379543,-0.0157081939026928,0.0177095858352864,-0.007449856530938,0.0164476113610907,0.00951381935161421
0.00328557083765723,-0.00846097154774134,0.00599791392997022,-0.0151133899486251,6.59343490923672e-05,-0.0184206837416722,-0.0138410446724512,-0.00687150193701949,-0.0124914927301657
0.0011460747471112,-0.00756025353614127,0.00204640987221143,-0.0140785804041854,0.0175716253525087,0.00606209815735445,0.000303462062001673,-0.00602368454284378,-0.00638253356812854
0.00918533928618102,0.0114833609384035,0.00209898644367121,0.0177400785893794,0.0375689834970945,-0.0049328856732708,0.017399681063742,0.00647049996835287,0.0167614397653005
-0.0188852153945761,-0.0198503524215616,-0.0236252910845197,-0.0510271406607997,-0.0398315914412771,-0.0258112922696733,-0.0258428637009801,-0.0275838980002868,-0.026699685001054
-0.0170739553458905,-0.00544440712072287,-0.00063713549039958,-0.0207173641078497,-0.00445918281456545,0.00203516938148145,-0.0260401212434419,-0.0232034703982955,-0.0482215083267628
-0.00363272505488477,-0.0202147086737974,-0.0311498375488536,0.0163149186623391,0.0093625508667795,-0.00547507368719271,0.00561455523672932,-0.00964662068754455,-0.0250737976769532
-0.0132841009837086,-0.00553084673044145,-0.0370966622983227,-0.00450903479318339,0.0143585031049013,-0.00168042944181851,0.0115218142248139,0.000860546834265376,-0.00868444814917595
-0.01691390297346,-0.0301436532216266,-0.0684671739035487,-0.0132527522092195,-0.0014452392477152,-0.00725928511983007,0.00604360003613889,-0.00846782320308715,0.0229689118584899
-0.00134889654707846,-0.0196309399275671,-0.0115639719195429,-0.00970839991841314,-0.00190636434955386,-0.0138320350363186,-0.0147480146737912,-0.00758492308342444,-0.00139358330006183
0.0286319779104044,0.0335805933093171,0.0528421879530528,0.00595476586607407,0.027810606906647,-0.000931003766810394,0.0183007188763235,0.0303385003027234,-0.00353251097751003
-0.0121376639581045,0.00351246501952874,-0.0248718468679072,-0.00265938824619435,-0.032537514927799,0.0106853474975136,-0.0245778807837419,-0.0121524824138202,0.0132921360842718
-0.0189329979706175,-0.0291944865809333,-0.0356859756588588,-0.0199399705527351,-0.0472671501020246,-0.0278584324486656,-0.0265123796193555,-0.0396361998155306,-0.0130271107122562
-0.0152641093987061,0.0113827657628082,0.0479043370156413,0.0190173563307192,-0.00805251988451076,0.00829016671653316,0.0102597485462695,-0.00681879346374894,0.00348157473973985
0.00911106215512706,0.0131328816988706,0.0308699851848888,0.00620989145600194,0.0258454265565939,-0.00900132494654302,0.0188942502010355,0.00532128468030119,0.00589305866340674
0.0214096421929468,0.0210845723973488,0.00405135994042284,-0.00184456052573445,-0.012730561810999,-0.00580263473518847,-0.0157329656929176,-0.00764968734067014,-0.0180636615574862
0.00385622003153898,-0.00148134125507705,0.00285644215526844,-0.0243960657983244,-0.0307376473446101,-0.00467901073545413,0.00131430560458191,-0.0055819681351376,-0.0345474900627314
0.0134284801217715,0.00883953051456073,-0.00486385795789588,0.0184232841348695,-0.00637397531834425,-0.00444717944608669,0.00806436644282763,0.0103362622282257,-0.0530836244157586
0.0114494145743375,0.000631876885074269,0.025571585702711,-0.0185843826234078,-0.0172740064545021,0.00811105293062775,0.0057233247034898,0.0123046039940526,-0.0294517809756619
0.00431550794107964,-0.0144344739206379,-0.0107944958006588,-0.022325337489227,-0.0251716102479413,-0.0210527569158949,-0.0257207800362962,-0.0145211028001786,0.0201994336084417
0.0241628244428986,0.0427393997723307,0.0376859142911747,0.0394785421799463,0.0573057017944221,0.0296587534103103,0.0227916135624663,0.0264234673588467,0.0134715266668632
-0.0201138623695979,-0.03609831683721,-0.0479231857474467,-0.0581891471788937,-0.0554709746980313,-0.00388876684762611,-0.0371562431788313,-0.0124037774468747,-0.0506459136019468
0.0381200840628088,0.0250518952578337,0.011322269880811,-0.00734156647553586,0.00330068950758076,-0.00978004620318973,-0.0189105915634339,0.017780553537193,-0.00599100426244926
-0.0137108758759818,-0.0242036754198299,-0.0216782647394268,-0.0207757387738912,-0.0190729338262759,-0.0133143208883848,0.00281927547150942,-0.0083959817593088,-0.02929729440657
0.00311792820434735,-0.00568748886993493,-0.0150472861299407,-0.00675197439199336,-0.0176525661153647,-0.0215071527376029,0.00645736310506928,-0.0152122643704043,-0.0196372154782983
-0.00241363032176744,-0.00261020982367506,-0.000610063418002614,0.0146126066424726,-0.0467603294152631,0.00631402446009133,-0.0206639387655677,-0.0067530876875102,-0.0283160776031686
-0.0119732777069391,0.000296647499792998,-0.00205593644160505,0.0223691936451745,0.0189506133678456,0.0032508182684179,0.00726830392232129,-0.00126548278500525,0.028968274133416
-0.00206726223150051,0.00329455150184338,0.0164632840525311,0.00302409315129842,-0.0200201610565563,0.00508826437663668,-0.000241076683146546,0.0102930507600366,-0.0371406279374748
0.00719619817749602,0.00880091239255668,0.0196394199072121,0.0224702040115786,-0.0106560659625565,-0.0100373733310974,-0.00202965694359672,0.00530346059756809,0.00894969399683616
0.0174304629091985,0.0396612931513553,0.0401439353916563,-0.00820179236652189,-0.00308667718230302,0.0322684755756501,0.00273991377918137,0.0219514212158104,0.00138581811406072
0.00448373448787227,-0.01923015199212,-0.0145179619865316,-0.000748576401667657,-0.0120053799884237,0.0042061643748865,-0.00933051696956176,-0.00494987372812917,0.0281257564124972
0.00844121407742035,-0.000990808057092828,0.0111549247607802,0.0254769098054516,-0.0185383659326753,-0.0217746532040267,-0.0152920139590647,-0.00734270465924101,0.00806660383141804
-0.00339463726955571,-0.00946974202320168,0.0180587624817657,0.0193940244377457,0.0024697011204135,-0.0193624114756617,0.0104321414515831,0.00532613003996692,0.01282085387551
0.00770744993986325,0.00936371539075666,0.0138569511755136,0.0219256761399793,0.0130000894031993,0.0411127598364174,0.0187383441987176,0.0164225780659273,0.00767369350564607
0.00144469165558125,0.0122756302218277,0.0084672168246642,0.0119230585946284,0.0120212568717371,-0.031395330992377,0.0260872950787985,0.00111954371490424,0.0110453790253952
0.0177740148391092,0.0231726872831901,0.0302505414308374,0.0199502822840152,0.0195606294111656,0.0104410314960015,0.0251366383608798,0.02339199744013,0.0214592615716042
0.0011183418812171,-0.00598531009721231,0.00713628722575799,0.0313342004651985,0.0518627035584715,0.011431859109272,0.0249591858411142,0.0207177471646969,0.0215671711666438
0.015389013339954,0.0113937184800453,0.0195621189972328,0.0145998250930584,-0.0100675336946977,-0.00426483803363026,-0.00740774192737027,-0.00115443956906369,-0.00420455503834847
0.0111610860384862,0.0135633035925712,0.0138040118584307,0.0407343196890762,0.038281625695274,0.0150813547676359,0.0429337206631232,0.00836905675691403,0.0110971542097978
0.0248225333399757,0.0198813548058492,0.0441462191202489,0.0546019010970135,0.00533415301108951,0.0342687954718119,0.0121994386659121,0.0303967713712545,0.0128594696525493
-0.0178608760584977,-0.0307130481736413,-0.0225299137754305,-0.00551713269292466,-0.0150533583623173,-0.00805984145528099,0.00735994463093771,-0.0160271681042532,-0.0283324789494133
0.000233724194437534,0.00583912460346682,-0.0110866399359741,-0.0352022179561871,-0.00955154776205426,0.00297079103434138,0.00645128602491131,0.00694185463454153,-0.0257163958758875
-0.0151824097910689,0.0104430281210304,0.0216473746621707,0.0166225893498756,0.00622580087461783,0.0134314195425272,0.0113613500465814,-0.0080667694520442,-0.0285381603905508
0.0101769538024815,0.0197833006347518,0.0352163070724275,0.00968887951789574,-0.010282730531278,-0.00255377886637913,0.0126821936545856,0.0150460449094403,0.0254721873456522
0.00352171426821357,-0.0226653640721155,-0.0263792692788333,-0.0135782613776535,-0.000922970990046047,-0.0241864557032875,-0.00507929907756513,-0.00984531785391942,0.0158544078099316
0.0214418301949724,0.0189032268142861,0.00882216652113117,0.00286246295067698,0.00552578790461446,0.0368389526639166,0.00283015816812192,0.0270341015441007,-0.0105498188924276
-0.000139829344265818,-0.000376112715393563,-0.0153776870315218,0.0078643946086909,-0.0126980811819734,-0.00680240800420019,-0.0218926104421157,-0.00261325410076124,-0.00857512519919576
0.0390131551466293,0.0167681932760421,0.00883201181628168,0.035648373525392,0.0565469042058362,0.0588458182819367,0.0446582211731787,0.0404636739871227,0.0309607021068546
0.0116224641118751,-0.0203243616674607,-0.0305764199392363,0.00392356356697595,-0.0210688828030395,-0.0341756794014059,-0.0455455604212851,-0.0347697424597179,-0.0113539816080318
-0.0305813645698008,-0.0333209901230107,-0.0358740456666005,0.00288361252650903,0.0120993121151437,-0.0361442210791836,0.00555454832162499,-0.0283785305150747,-0.00587956932894832
0.0405779780678534,0.0383433108877925,0.0183110174801094,0.00518396935765611,0.0189815458465661,0.0105588366126779,0.034629342061677,0.0255466541384585,0.0413307615167539
-0.0134464454535628,-0.0218404367286839,-0.0290977243083681,-0.00484388662571701,0.00514551946201452,-0.0358497298458767,-0.0390906676633291,-0.0246170947110122,0.0383058366857655
0.0436952068061072,0.00100932029840686,0.00295162556861486,0.0284044982416382,0.00532538198255729,0.00917364254330878,-0.0229787101570118,0.00256663546716396,0.0176897689629648
0.0015110591828514,-0.00916805844464962,-0.016646593693211,-0.0124716961079161,0.0018784751433962,0.00798553878739749,-0.0141522530010512,0.00393195429460368,0.0509820708408157
0.00616086233204715,-0.0322859078959068,-0.0213332382789209,-0.0149133575841834,-0.00267685205813154,-0.0571903018603804,-0.0111591055853827,-0.0200395832456934,0.0283563763660603
0.00392786292607869,0.019623728788254,0.0301752582976979,0.0193288391231016,0.00743145490867058,0.00705502575742465,-0.0135466378655757,0.00276843704731845,0.0863726189812828
0.0184853141802098,0.0179387593873954,0.0348925940923724,0.0125400222344969,0.00596439533710438,0.0143135195101347,0.00514099880958776,0.0114703700885045,-0.00601150477793963
0.00546767926354707,0.00415105685167769,0.0184583021299458,0.0175168454132435,0.0497060638434293,0.0536317190814157,0.0336435362277553,0.0229507155324564,0.0336079574084695
0.0257654422992441,0.00852993009579033,0.0241361574216748,0.0401375734797591,0.00601777662556169,0.0248380641233729,0.00364898231415336,0.0146952724419889,0.015600846024182
0.0154504128687121,0.00287430743226651,-0.00015787010867762,-0.0149954281111273,-0.00298178202000994,-0.00448710279097572,0.00867772263357609,0.0216567752476448,-0.0157533356484054
-0.0173145529634455,-0.0189339670631605,-0.0200633440283834,-0.0131911404682767,-0.046673179519865,-0.0568280214942567,-0.0218374355255309,-0.0320586971167365,-0.0416947619818534
-0.00645517194082026,-0.00532814590065243,-0.0062501708935212,-0.0369707937178374,0.00508395593758412,-0.0134084092781359,-0.0063449777768114,-0.00296388785835111,0.0106048518318426
-0.0254111673595447,-0.0334397628885938,-0.0196894976682484,-0.0505920094070445,0.000963200498722532,-0.0453471645573146,-0.0266268962622672,-0.0217768441014913,0.0592969919456142
-0.0103151128395783,0.00111657237450859,-0.00785520366897687,-0.00455311921030338,0.00899577747920028,0.0773158356254713,0.0305471988691678,0.00432072634761201,-0.0101045868984331
0.00243329905397189,0.000712990616318055,-0.017366705959681,-0.0663542448323983,-0.0242671151699314,-0.0456604734867465,-0.0188912808800074,-0.0135176320371797,-0.017974252506954
-0.00639061401485708,0.0111189134113267,0.000273019504438155,0.0264328721323928,0.0231667009205171,0.00647464005388672,0.0113304943753206,-4.4470716256643e-05,0.0214592238257267
-0.0297292366977677,-0.0375611890132226,-0.0458128752274351,-0.063196381834878,-0.0672900023941942,-0.10095373373486,-0.0343197284034089,-0.0382823548334966,-0.0626427661661958
